pose,take,hand,wall_time,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
three,1,left,1782948472.90872,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.040944,-0.019207,-0.043471,0.048888,-0.032003,-0.071545,0.040502,-0.043808,-0.089572,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002498,-0.149337,0.000000,-0.000406,-0.168773,-0.017000,0.001900,-0.076400,-0.021088,-0.029402,-0.104936,-0.018855,-0.044890,-0.089347,-0.016340,-0.044371,-0.071793,-0.033100,-0.003774,-0.068300,-0.042150,-0.023933,-0.092496,-0.041533,-0.039390,-0.086179,-0.037912,-0.042988,-0.073269
three,1,right,1782948472.922248,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.041079,-0.012710,-0.044542,-0.058512,-0.013984,-0.071179,-0.070698,-0.015182,-0.090793,-0.020170,0.003226,-0.081594,-0.024029,0.003226,-0.118309,-0.026282,0.001434,-0.139752,-0.028207,-0.001784,-0.158062,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.001640,-0.149267,0.000000,-0.003077,-0.168344,0.017000,0.001900,-0.076400,0.021084,-0.031733,-0.102149,0.018313,-0.044957,-0.084676,0.015579,-0.041768,-0.067439,0.033100,-0.003774,-0.068300,0.043488,-0.017491,-0.096186,0.044502,-0.034166,-0.096538,0.041852,-0.044212,-0.087329
three,1,left,1782948473.1103325,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.041160,-0.015954,-0.044149,0.054385,-0.023236,-0.072205,0.056584,-0.031453,-0.093706,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002498,-0.149337,0.000000,-0.000406,-0.168773,-0.017000,0.001900,-0.076400,-0.022114,-0.024572,-0.109322,-0.020400,-0.043630,-0.098288,-0.017776,-0.048360,-0.081392,-0.033100,-0.003774,-0.068300,-0.042691,-0.021718,-0.093986,-0.042691,-0.037904,-0.089835,-0.039351,-0.043875,-0.077755
three,1,right,1782948473.122478,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.040644,-0.015085,-0.044645,-0.054443,-0.020790,-0.072788,-0.059090,-0.027338,-0.094472,-0.020170,0.003226,-0.081594,-0.024029,0.003226,-0.118309,-0.026282,0.001434,-0.139752,-0.028207,-0.001784,-0.158062,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.001640,-0.149267,0.000000,-0.003077,-0.168344,0.017000,0.001900,-0.076400,0.020055,-0.034985,-0.097401,0.017172,-0.044302,-0.077583,0.014830,-0.037240,-0.061477,0.033100,-0.003774,-0.068300,0.043014,-0.020177,-0.094878,0.043072,-0.036705,-0.092426,0.039693,-0.044264,-0.081282
three,1,left,1782948473.3156009,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.041167,-0.015154,-0.044272,0.055522,-0.020987,-0.072110,0.060526,-0.027642,-0.093681,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002732,-0.149350,0.000000,0.000324,-0.168854,-0.017000,0.001900,-0.076400,-0.022184,-0.024219,-0.109593,-0.020516,-0.043482,-0.098913,-0.017894,-0.048575,-0.082123,-0.033100,-0.003774,-0.068300,-0.042998,-0.020257,-0.094834,-0.043425,-0.036746,-0.092160,-0.040345,-0.044196,-0.080858
three,1,right,1782948473.340677,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.039366,-0.020109,-0.044225,-0.043742,-0.034286,-0.072418,-0.031717,-0.046299,-0.088094,-0.020170,0.003226,-0.081594,-0.024029,0.003226,-0.118309,-0.026282,0.001434,-0.139752,-0.028207,-0.001784,-0.158062,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.001640,-0.149267,0.000000,-0.003077,-0.168344,0.017000,0.001900,-0.076400,0.019552,-0.036369,-0.094835,0.016694,-0.043675,-0.074187,0.014579,-0.034907,-0.058909,0.033100,-0.003774,-0.068300,0.042434,-0.022823,-0.093275,0.041642,-0.038719,-0.088184,0.037798,-0.043545,-0.075748
three,1,left,1782948473.5209777,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.041166,-0.014858,-0.044313,0.055925,-0.020148,-0.072047,0.061943,-0.026172,-0.093545,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002732,-0.149350,0.000000,0.000324,-0.168854,-0.017000,0.001900,-0.076400,-0.022275,-0.023750,-0.109942,-0.020671,-0.043276,-0.099742,-0.018055,-0.048854,-0.083106,-0.033100,-0.003774,-0.068300,-0.043085,-0.019811,-0.095073,-0.043646,-0.036364,-0.092862,-0.040658,-0.044254,-0.081836
three,1,right,1782948473.5419211,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.039963,-0.017912,-0.044533,-0.048710,-0.028600,-0.073243,-0.043203,-0.039535,-0.092858,-0.020170,0.003226,-0.081594,-0.023999,0.002215,-0.118298,-0.026194,-0.002318,-0.139339,-0.028012,-0.008838,-0.156760,0.000000,0.003975,-0.081300,0.000000,0.003731,-0.125906,0.000000,-0.000068,-0.149073,0.000000,-0.007053,-0.167442,0.017000,0.001900,-0.076400,0.022384,-0.026652,-0.107491,0.020189,-0.044494,-0.094657,0.017216,-0.047282,-0.077391,0.033100,-0.003774,-0.068300,0.043709,-0.016082,-0.096755,0.045519,-0.032522,-0.099139,0.043637,-0.044105,-0.091721
three,1,left,1782948473.730893,0.000000,0.000000,0.000000,0.025477,-0.012045,-0.022235,0.041150,-0.016378,-0.044077,0.053751,-0.024416,-0.072213,0.054449,-0.033366,-0.093522,0.020170,0.003226,-0.081594,0.024029,0.003226,-0.118309,0.026284,0.001666,-0.139770,0.028216,-0.001089,-0.158154,0.000000,0.003975,-0.081300,0.000000,0.003975,-0.125907,0.000000,0.002654,-0.149346,0.000000,0.000080,-0.168829,-0.017000,0.001900,-0.076400,-0.022184,-0.024219,-0.109593,-0.020516,-0.043482,-0.098913,-0.017894,-0.048575,-0.082123,-0.033100,-0.003774,-0.068300,-0.042671,-0.021807,-0.093930,-0.042645,-0.037969,-0.089689,-0.039290,-0.043845,-0.077566
three,1,right,1782948473.7447503,0.000000,0.000000,0.000000,-0.025477,-0.012045,-0.022235,-0.039997,-0.017782,-0.044545,-0.048992,-0.028251,-0.073259,-0.043915,-0.039059,-0.093060,-0.020170,0.003226,-0.081594,-0.020725,-0.033168,-0.087766,-0.018814,-0.036803,-0.066524,-0.017414,-0.026536,-0.050970,0.000000,0.003975,-0.081300,0.000000,-0.030827,-0.109203,0.000000,-0.045860,-0.091171,0.000000,-0.046344,-0.071525,0.017000,0.001900,-0.076400,0.023014,-0.023695,-0.109860,0.021214,-0.043286,-0.099819,0.018246,-0.048996,-0.083286,0.033100,-0.003774,-0.068300,0.043231,-0.019027,-0.095474,0.043826,-0.035695,-0.094453,0.040852,-0.044628,-0.084250
